rating,look,smell,taste,feel,overall,review,date,id,name
3.87,4.25,3.5,4.0,3.75,4.0,"Look: A classic, elegant look to this one: Clear, light copper with a medium, creamy off-white head leaving just a touch of lace.  Smell: Pale, yeasty malt with some light caramel notes are typical of the style, but not overly alluring. Some orchard fruits and spicy Saaz-like hops seem out of place, but aren't off-putting.  Taste: A rich, round combination of toasted caramel and grainy malt is thoroughly enjoyable on its own, but a medium serving of spicy hops brings balancing mild bitterness and even more interest. For a session beer, this is certainly a complex flavor profile, but the aftertaste remains smooth and clean.  Mouthfeel: Strong carbonation adds to a dry finish, and while this creates a crisp, refreshing quality, it's not typical of the English Bitter style, and distracts somewhat from the maltiness. The medium body, however, is able to support the diverse flavors.  Overall: With some minor exceptions, this is a pretty good example of an English Bitter, particularly when it comes to the complexity of the malt. More importantly, great taste combined with great drinkability makes this a definite crowd pleaser.",2015-10-17,1157,Honker's Ale
4.12,4.25,4.0,4.0,4.5,4.25,"I remember trying this beer for the first time – it was my first introduction into craft beer. I had no idea what I was getting into, and thought it was grotesque because it was so bitter. 7 years later I revisit this beer.  Appearance : Pours a honey cider colored body, 60% opaque. The head is creamy and large, measuring about 3 fingers, and leaving generous lace as it recedes down the glass. (4.25) Aroma : Lots of biscuit malts, a dash of honey, and quite a bit of caramel sweetness. The hop aroma is actually pretty faint in this one, which is okay by me, but is piney in nature. There are some melon rinds and juicy tropical notes as well. Mostly caramel and honey and biscuit sweetness going on here. (4) Taste : For a bitter this isn’t overpowering or offensive. The malts are very prominent here, yielding caramel, cracker, biscuit, and toasted grain. A pleasant hop bitterness shoves the malt forward, eventually making an appearance on the back end. (4) Feel : The feel is divine. Rich and creamy, smooth, pleasantly carbonated, and easy to drink. It dries on the palate and invites another gulp. (4.5) Overall : It’s hard to fault Goose Island’s Honker’s Ale for anything really. It’s a great bitter and has a fabulous malt backbone to compliment the resinous hop. I think it’s the best ESB I’ve had yet. (4.25)",2015-10-15,1157,Honker's Ale
3.89,3.75,4.0,3.75,4.0,4.0,Had this beer on tap in a pint glass while at United Club in Chicago during a flight delay. Pours a golden color with thin white head. I still enjoy Goose Island....even post merger.....as their beers are generally well balanced and this is no exception. Balance of hop driven smells and aroma at first with a caramel and toasted nut taste to balance it out.,2015-10-13,1157,Honker's Ale
3.5,4.0,3.25,3.5,3.75,3.5,"Poured from a 12 ounce bottle into a Shaker pint glass, ""best by"" date 4-20-15. APPEARANCE: pours a clear amber color with less than one-finger off-white head that slowly dissipated until a thin, unbroken layer of small bubbles remained, there is significant lacing on the glass, well carbonated. SMELL: there is not much going on here, faint caramel and bread. TASTE: the taste follows the nose, this is a malt forward beer, initially sweet caramel then some bread and a mild metallic hop profile. PALATE: medium body, medium carbonation. OVERALL: this is an inoffensive but unspectacular beer, it's in the shallow end of the pool for craft beer, a safe beer to serve to guests, would have a basic appeal to anyone who likes beer but I would not seek this one out. I appreciate the 4.3% ABV, you can have more than one.",2015-10-11,1157,Honker's Ale
4.21,4.0,4.25,4.25,4.0,4.25,Serving Type: 500 mL Draught in Goose Island Nonic A- Pours clear honey amber colour with a healthy 1 finger head. Good retention and lacing.  S- Sweet Caramel malts with a lemony hop zest.  T- Toffee/Caramel malts with some pumpkin pie spices (?). M- Low Carbonation (much like the great English-made Bitters. Light-Medium Body.  O- Great example of the English Bitter style. Extremely easy drinking and a tasty malt-forward option in a world that seems saturated with hoppy brews.,2015-10-05,1157,Honker's Ale
3.15,4.25,3.0,3.25,2.75,3.0,"A: [4.25] Very transparent dark honey colored beer. The beer pours out with a nice full finger of white head. The head is white and fluffy and leaves big arcs of lacing on the glass. The ABV is listed at 4.3%. The born on date is easily readable on the neck label (05/05/15) S: [3.00] Pumpkin spice? I can't nail down a specific smell. Some bread character. Maybe crackers. T: [3.25] Toffee, caramel. Some Christmas spices.  M: [2.75] Low carbonation (a little too low). A bit of a watery consistency. O: [3.00] This would be a nice Christmas beer. Other than that I am not sure what they are going for here. I think the carbonation is too low. The aroma is fairly weak. The taste is ok, but as I said it seems to fit Xmas more than anything,",2015-09-26,1157,Honker's Ale
3.74,4.0,3.0,4.0,3.75,4.0,"On tap, nice deep golden-amber color with a decent head that leaves lacing. Not getting too much from the aroma, maybe a little citrus? Very clean mouthfeel and slight bitterness. Light caramel malts, solid ale.",2015-09-22,1157,Honker's Ale
3.31,3.0,3.75,3.0,3.25,3.5,"Look: Pours a deep gold with a thin head that diminishes quickly. Aroma: Sweet, Caramel malts with hints of citrus. Taste: Malts are more crackery than the aroma would suggest. Feel: Light-medium bodied. Medium-high carbonation. Overall: The flavor is lacking compared to what the aroma suggests. I found it to be relatively bland tasting, although it seems to be an easy beer to knock a couple down.",2015-09-17,1157,Honker's Ale
4.0,4.0,4.0,4.0,4.0,4.0,"Not usually a fan of ESB's but this was nice. It was fairly balanced and enjoyable. Easy drinking, something you could throw a few back of. Could be a nice fall beer. The only downside was that the hops, while present and nicely bitter, they tasted almost stale. This is something I have noticed with the other ESB's I have tried, and my just be part of the style. Would Drink Again: Yes Would Purchase Again: Yes",2015-09-12,1157,Honker's Ale
3.75,3.75,3.75,3.75,3.75,3.75,Really a decent ESB. Nice light malt flavor balanced with mild bitterness and some sweetness. Light carbonation that doesn't intrude. Golden color and thin lacing. Better than I expected.,2015-09-08,1157,Honker's Ale
3.56,3.75,3.25,3.5,4.0,3.75,"L - Amber with clarity, 1 finger of head and lots of lacing left all over the glass S - Malty with some citrus notes. But not much aroma T - Malty, refreshing, some subtle citrus notes.  F - light bodied and medium carbonation O - It hits the style right, but I am just not a fan of ESB's.",2015-09-06,1157,Honker's Ale
3.9,4.25,4.75,3.5,3.0,4.0,"The aroma is the classic British hop smell that sets up anticipation of a fine UK bitter. It is not the dominant hop fragrance us Americans push forward in our ales. Instead, it is subtle by comparison. So, when you drink this, sit up straight, mind your manners, and speak in full sentences using proper grammar. The color is almost copper in color and sets an expectation of maltiness, but like the hops, this too is subtle -- almost too subtle, to the point that I thought it was missing from the beer.  Similarly, the ""feel"" of the beer dissipates quickly and leaves you with a slight echo of resin from the hops. Overall, I was pleasantly surprised a Chicago microbrewery could pull off a British bitter this nice. Good night for now, and may all your beers be fantastic.",2015-09-02,1157,Honker's Ale
4.13,4.0,4.0,4.25,4.25,4.0,"Look: The body is light copper. The head is half of a finger and as time goesby, it recedes to a thin film with a small hole. Smell: Given the bitter nose, it is watered down coffee and some herbs. Taste: The palate is more interesting than the nose. The brief sweetness on the front-end is akin to that of honey. Then, it shifts quickly to notes of coffee along with nuts and finishes with a bitter grassy taste. Feel: The beer had a creamy feeling in that a few liquid stays in your mouth. Moreover, despite the low ABV, this beer dries your mouth, which is not a bad thing. Overall: It's an enjoyable session beer given its light bitterness. The latter is not aggressive, but just bitter and tasty enough. The best part was the grassy notes on the end, which made it stood out from the light beers my friends and I had at a bar.",2015-08-29,1157,Honker's Ale
3.83,4.0,4.0,3.75,3.75,3.75,"From a single into a Spieglau IPA glass, Pours a very slightly hazy light copper, and about one inch of puffy, off-white head, that sticks around a bit. Fairly good lacing. Nose is very promising -- bready and biscuity, some toast, some sweet toffee and some light floral/earthy hops. Actually, the toffee is a little dominant, and there is some kind of fruity sweetness that pairs...maybe dates and oranges, or something jammy and a little rich.  Tasting, this isn't quite as lovely as the nose, but still nice: front is easy and inviting, with biscuit, bread and toffee, then a little gentle leafy floral hoppiness, and a little sweet orange and sweet nuttiness too. Finishes with the toffee still lingering and some very faint prickly citric hops, that provide a nice gentle easy-going bitterness. Mouthful: very nice body (esp considering the abv), low carbonation, kind of sits on the tongue a bit flatly...dry at the end. I don't get a chance to drink enough bitters these days, so it is hard to honestly consider how this stacks up...it's a little too toffee-sweet to be ideal for me, and it doesn't have as much of the fruit and nutty notes that I like best in the style; still, I quite enjoyed it, and it makes for a nice change of pace. Takes me back to Chicago days long ago! Final Grade: 3.8, a solid B+. Honkers Ale is not a bad little bitter; not at all. This is a nicely-crafted session ale that is flavourful and balanced, making it an excellent gateway craft beer. Neither the biscuity, sweet malt flavours nor the grassy, earthy hop notes manage to overpower the other - but together they provide more than enough oomph to make this into a satisfying, one-after-another sort of beer that can placate beer drinkers of every stripe.",2015-08-24,1157,Honker's Ale
4.16,4.5,4.0,4.25,3.75,4.25,"Reddish amber color. Nice head and fantastic lacing. Aroma is light and filled with bread, wheat and malt. Flavor is earthy hops. a certain sweetness to it. a slight bitter bite. slight mineral taste. overall a great beet, woouldn't drinking a few.",2015-08-22,1157,Honker's Ale
3.69,3.75,3.5,3.75,3.75,3.75,"Poured from my home kegerator into a Goose Island pint glass. Pours a mild amber color with a nice lacing that remains until the end. A small amount of lemon scent on the nose. Taste is slightly bitter, but not overly hoppy. A well balanced session beer I""ll definitely enjoy during the upcoming football season.",2015-08-22,1157,Honker's Ale
